E05000056,2000,159950
E05000056,2001,171250
E05000056,2002,210500
E05000056,2003,210000
E05000056,2004,234975
E05000056,2005,267500
E05000056,2006,288500
E05000056,2007,292500
E05000056,2008,307000
E05000056,2009,310000
E05000056,2010,292000
E05000056,2011,330000
E05000056,2012,354000
E05000056,2013,375000
E05000056,2014,419423
E05000057,1995,110350
E05000057,1996,108995
E05000057,1997,121000
E05000057,1998,134950
E05000057,1999,155000
E05000057,2000,172000
E05000057,2001,195000
E05000057,2002,239950
E05000057,2003,278000
E05000057,2004,283975
E05000057,2005,295000
E05000057,2006,293500
E05000057,2007,339975
E05000057,2008,300000
E05000057,2009,284950
E05000057,2010,348500
E05000057,2011,370000
E05000057,2012,380000
E05000057,2013,425000
E05000057,2014,520000
E05000058,1995,104950
E05000058,1996,82000
E05000058,1997,110000
E05000058,1998,111500
E05000058,1999,125000
E05000058,2000,155000
E05000058,2001,164250
E05000058,2002,170000
E05000058,2003,229950
E05000058,2004,235500
E05000058,2005,249975
E05000058,2006,273000
E05000058,2007,276500
E05000058,2008,279250
E05000058,2009,272500
E05000058,2010,285000
E05000058,2011,320000
E05000058,2012,366875
E05000058,2013,349500
E05000058,2014,366000
E05000059,1995,125000
E05000059,1996,135000
E05000059,1997,150000
E05000059,1998,180000
E05000059,1999,185000
E05000059,2000,231500
E05000059,2001,249950
E05000059,2002,300000
E05000059,2003,271250
E05000059,2004,335000
E05000059,2005,360000
E05000059,2006,392000
E05000059,2007,429950
E05000059,2008,425000
E05000059,2009,427500
E05000059,2010,450000
E05000059,2011,482475
E05000059,2012,478750
E05000059,2013,540000
E05000059,2014,627750
E05000060,1995,83000
E05000060,1996,88000
E05000060,1997,94500
E05000060,1998,112000
E05000060,1999,128000
E05000060,2000,145000
E05000060,2001,168500
E05000060,2002,185000
E05000060,2003,209975
E05000060,2004,235250
E05000060,2005,240250
E05000060,2006,260000
E05000060,2007,279475
E05000060,2008,271750
E05000060,2009,262500
E05000060,2010,292000
E05000060,2011,297000
E05000060,2012,308750
E05000060,2013,343000
E05000060,2014,389950
E05000061,1995,78725
E05000061,1996,90500
E05000061,1997,98000
E05000061,1998,110000
E05000061,1999,135000
E05000061,2000,154000
E05000061,2001,170000
E05000061,2002,200000
E05000061,2003,227250
E05000061,2004,250000
E05000061,2005,250000
E05000061,2006,249725
E05000061,2007,279975
E05000061,2008,284250
E05000061,2009,290000
E05000061,2010,315000
E05000061,2011,292500
E05000061,2012,318500
E05000061,2013,350500
E05000061,2014,385000
E05000062,1995,83125
E05000062,1996,84000
E05000062,1997,91500
E05000062,1998,99475
E05000062,1999,116000
E05000062,2000,128500
E05000062,2001,168000
E05000062,2002,176000
E05000062,2003,210000
E05000062,2004,232000
E05000062,2005,238750
E05000062,2006,245000
E05000062,2007,276000
E05000062,2008,247500
E05000062,2009,245000
E05000062,2010,286000
E05000062,2011,310000
E05000062,2012,273000
E05000062,2013,252000
E05000062,2014,346250
E05000063,1995,89000
E05000063,1996,93000
E05000063,1997,95000
E05000063,1998,95000
E05000063,1999,133500
E05000063,2000,145000
E05000063,2001,165500
E05000063,2002,196000
E05000063,2003,205500
E05000063,2004,246000
E05000063,2005,243000
E05000063,2006,247000
E05000063,2007,266000
E05000063,2008,249950
E05000063,2009,250000
E05000063,2010,285000
E05000063,2011,280000
E05000063,2012,320000
E05000063,2013,354500
E05000063,2014,370000
E05000064,1995,76750
E05000064,1996,75500
E05000064,1997,78500
E05000064,1998,85000
E05000064,1999,89995
E05000064,2000,92000
E05000064,2001,120000
E05000064,2002,143750
E05000064,2003,168250
E05000064,2004,174000
E05000064,2005,186998
E05000064,2006,195500
E05000064,2007,215000
E05000064,2008,209500
E05000064,2009,180000
E05000064,2010,219995
E05000064,2011,223500
E05000064,2012,216923
E05000064,2013,240000
E05000064,2014,250000
E05000065,1995,59995
E05000065,1996,60000
E05000065,1997,65000
E05000065,1998,65950
E05000065,1999,70000
E05000065,2000,76500
E05000065,2001,88000
E05000065,2002,117000
E05000065,2003,130000
E05000065,2004,145000
E05000065,2005,154995
E05000065,2006,160000
E05000065,2007,172000
E05000065,2008,170000
E05000065,2009,159200
E05000065,2010,170000
E05000065,2011,168500
E05000065,2012,150000
E05000065,2013,149000
E05000065,2014,179500
E05000066,1995,73000
E05000066,1996,73000
E05000066,1997,83500
E05000066,1998,98580
E05000066,1999,104995
E05000066,2000,125000
E05000066,2001,137500
E05000066,2002,162000
E05000066,2003,186000
E05000066,2004,202000
E05000066,2005,212000
E05000066,2006,225000
E05000066,2007,243500
E05000066,2008,236500
E05000066,2009,218000
E05000066,2010,230000
E05000066,2011,235000
E05000066,2012,243500
E05000066,2013,250000
E05000066,2014,280000
E05000067,1995,73750
E05000067,1996,74500
E05000067,1997,80000
E05000067,1998,88250
E05000067,1999,91650
E05000067,2000,117000
E05000067,2001,128000
E05000067,2002,150000
E05000067,2003,170000
E05000067,2004,200000
E05000067,2005,209000
E05000067,2006,207000
E05000067,2007,236000
E05000067,2008,222500
